_id,代码,股票名称
ObjectId(5d84193b067cbab2e441587d),603006,联明股份
ObjectId(5d84193b067cbab2e441587e),603005,晶方科技
ObjectId(5d84193b067cbab2e441587f),603002,宏昌电子
ObjectId(5d84193b067cbab2e4415880),603003,龙宇燃油
ObjectId(5d84193b067cbab2e4415881),603001,奥康国际
ObjectId(5d84193b067cbab2e4415882),603000,人民网
ObjectId(5d84193b067cbab2e4415883),601999,出版传媒
ObjectId(5d84193b067cbab2e4415884),601998,中信银行
ObjectId(5d84193b067cbab2e4415885),601997,贵阳银行
ObjectId(5d84193b067cbab2e4415886),601996,丰林集团
ObjectId(5d84193b067cbab2e4415887),601992,金隅集团
ObjectId(5d84193b067cbab2e4415888),601991,大唐发电
ObjectId(5d84193b067cbab2e4415889),601990,南京证券
ObjectId(5d84193b067cbab2e441588a),601989,中国重工
ObjectId(5d84193b067cbab2e441588b),601988,中国银行
ObjectId(5d84193b067cbab2e441588c),601985,中国核电
ObjectId(5d84193b067cbab2e441588d),601975,招商南油
ObjectId(5d84193b067cbab2e441588e),601969,海南矿业
ObjectId(5d84193b067cbab2e441588f),601968,宝钢包装
ObjectId(5d84193b067cbab2e4415890),601966,玲珑轮胎
ObjectId(5d84193b067cbab2e4415891),601965,中国汽研
ObjectId(5d84193b067cbab2e4415892),601958,金钼股份
ObjectId(5d84193b067cbab2e4415893),601952,XD苏垦农
ObjectId(5d84193b067cbab2e4415894),601949,中国出版
ObjectId(5d84193b067cbab2e4415895),601939,建设银行
ObjectId(5d84193b067cbab2e4415896),601933,永辉超市
ObjectId(5d84193b067cbab2e4415897),601929,吉视传媒
ObjectId(5d84193b067cbab2e4415898),601928,凤凰传媒
ObjectId(5d84193b067cbab2e4415899),601901,方正证券
ObjectId(5d84193b067cbab2e441589a),601919,中远海控
ObjectId(5d84193b067cbab2e441589b),601918,新集能源
ObjectId(5d84193b067cbab2e441589c),601900,南方传媒
ObjectId(5d84193b067cbab2e441589d),601899,紫金矿业
ObjectId(5d84193b067cbab2e441589e),601908,京运通
ObjectId(5d84193b067cbab2e441589f),601898,中煤能源
ObjectId(5d84193b067cbab2e44158a0),601890,亚星锚链
ObjectId(5d84193b067cbab2e44158a1),601888,中国国旅
ObjectId(5d84193b067cbab2e44158a2),601886,江河集团
ObjectId(5d84193b067cbab2e44158a3),601882,海天精工
ObjectId(5d84193b067cbab2e44158a4),601881,中国银河
ObjectId(5d84193b067cbab2e44158a5),601880,大连港
ObjectId(5d84193b067cbab2e44158a6),601878,浙商证券
ObjectId(5d84193b067cbab2e44158a7),601877,正泰电器
ObjectId(5d84193b067cbab2e44158a8),601869,长飞光纤
ObjectId(5d84193b067cbab2e44158a9),601872,招商轮船
ObjectId(5d84193b067cbab2e44158aa),601866,中远海发
ObjectId(5d84193b067cbab2e44158ab),601865,福莱特
ObjectId(5d84193b067cbab2e44158ac),601860,紫金银行
ObjectId(5d84193b067cbab2e44158ad),601858,中国科传
ObjectId(5d84193b067cbab2e44158ae),601857,中国石油
ObjectId(5d84193b067cbab2e44158af),601838,成都银行
ObjectId(5d84193b067cbab2e44158b0),601828,美凯龙
ObjectId(5d84193b067cbab2e44158b1),601818,光大银行
ObjectId(5d84193b067cbab2e44158b2),601811,新华文轩
ObjectId(5d84193b067cbab2e44158b3),601801,皖新传媒
ObjectId(5d84193b067cbab2e44158b4),601808,中海油服
ObjectId(5d84193b067cbab2e44158b5),601800,中国交建
ObjectId(5d84193b067cbab2e44158b6),601799,星宇股份
ObjectId(5d84193b067cbab2e44158b7),601798,ST蓝科
ObjectId(5d84193b067cbab2e44158b8),601789,宁波建工
ObjectId(5d84193b067cbab2e44158b9),601788,光大证券
ObjectId(5d84193b067cbab2e44158ba),601777,力帆股份
ObjectId(5d84193b067cbab2e44158bb),601727,上海电气
ObjectId(5d84193b067cbab2e44158bc),601766,中国中车
ObjectId(5d84193b067cbab2e44158bd),601718,际华集团
ObjectId(5d84193b067cbab2e44158be),601717,郑煤机
ObjectId(5d84193b067cbab2e44158bf),601700,风范股份
ObjectId(5d84193b067cbab2e44158c0),601699,潞安环能
ObjectId(5d84193b067cbab2e44158c1),601689,拓普集团
ObjectId(5d84193b067cbab2e44158c2),601688,华泰证券
ObjectId(5d84193b067cbab2e44158c3),601678,滨化股份
ObjectId(5d84193b067cbab2e44158c4),601677,明泰铝业
ObjectId(5d84193b067cbab2e44158c5),601669,中国电建
ObjectId(5d84193b067cbab2e44158c6),601668,中国建筑
ObjectId(5d84193b067cbab2e44158c7),601636,旗滨集团
ObjectId(5d84193b067cbab2e44158c8),601666,平煤股份
ObjectId(5d84193b067cbab2e44158c9),601633,长城汽车
ObjectId(5d84193b067cbab2e44158ca),601619,嘉泽新能
ObjectId(5d84193b067cbab2e44158cb),601628,中国人寿
ObjectId(5d84193b067cbab2e44158cc),601618,中国中冶
ObjectId(5d84193b067cbab2e44158cd),601616,广电电气
ObjectId(5d84193b067cbab2e44158ce),601615,明阳智能
ObjectId(5d84193b067cbab2e44158cf),601611,中国核建
ObjectId(5d84193b067cbab2e44158d0),601607,上海医药
ObjectId(5d84193b067cbab2e44158d1),601608,中信重工
ObjectId(5d84193b067cbab2e44158d2),601606,长城军工
ObjectId(5d84193b067cbab2e44158d3),601601,中国太保
ObjectId(5d84193b067cbab2e44158d4),601600,中国铝业
ObjectId(5d84193b067cbab2e44158d5),601599,鹿港文化
ObjectId(5d84193b067cbab2e44158d6),601598,中国外运
ObjectId(5d84193b067cbab2e44158d7),601595,上海电影
ObjectId(5d84193b067cbab2e44158d8),601579,会稽山
ObjectId(5d84193b067cbab2e44158d9),601588,北辰实业
ObjectId(5d84193b067cbab2e44158da),601577,长沙银行
ObjectId(5d84193b067cbab2e44158db),601567,三星医疗
ObjectId(5d84193b067cbab2e44158dc),601558,ST锐电
ObjectId(5d84193b067cbab2e44158dd),601566,九牧王
ObjectId(5d84193b067cbab2e44158de),601555,东吴证券
ObjectId(5d84193b067cbab2e44158df),601519,大智慧
ObjectId(5d84193b067cbab2e44158e0),601518,XD吉林高
ObjectId(5d84193b067cbab2e44158e1),601515,东风股份
ObjectId(5d84193b067cbab2e44158e2),601500,通用股份
ObjectId(5d84193b067cbab2e44158e3),601398,工商银行
ObjectId(5d84193b067cbab2e44158e4),601390,中国中铁
ObjectId(5d84193b067cbab2e44158e5),601377,兴业证券
ObjectId(5d84193b067cbab2e44158e6),601388,怡球资源
ObjectId(5d84193b067cbab2e44158e7),601369,陕鼓动力
ObjectId(5d84193b067cbab2e44158e8),601375,中原证券
ObjectId(5d84193b067cbab2e44158e9),601368,绿城水务
ObjectId(5d84193b067cbab2e44158ea),601366,利群股份
ObjectId(5d84193b067cbab2e44158eb),601360,三六零
ObjectId(5d84193b067cbab2e44158ec),601336,新华保险
ObjectId(5d84193b067cbab2e44158ed),601339,百隆东方
ObjectId(5d84193b067cbab2e44158ee),601328,交通银行
ObjectId(5d84193b067cbab2e44158ef),601326,秦港股份
ObjectId(5d84193b067cbab2e44158f0),601333,广深铁路
ObjectId(5d84193b067cbab2e44158f1),601319,中国人保
ObjectId(5d84193b067cbab2e44158f2),601330,绿色动力
ObjectId(5d84193b067cbab2e44158f3),601318,中国平安
ObjectId(5d84193b067cbab2e44158f4),601311,骆驼股份
ObjectId(5d84193b067cbab2e44158f5),601298,青岛港
ObjectId(5d84193b067cbab2e44158f6),601288,农业银行
ObjectId(5d84193b067cbab2e44158f7),601258,庞大集团
ObjectId(5d84193b067cbab2e44158f8),601238,广汽集团
ObjectId(5d84193b067cbab2e44158f9),601233,桐昆股份
ObjectId(5d84193b067cbab2e44158fa),601231,环旭电子
ObjectId(5d84193b067cbab2e44158fb),601229,上海银行
ObjectId(5d84193b067cbab2e44158fc),601228,广州港
ObjectId(5d84193b067cbab2e44158fd),601226,华电重工
ObjectId(5d84193b067cbab2e44158fe),601225,陕西煤业
ObjectId(5d84193b067cbab2e44158ff),601222,林洋能源
ObjectId(5d84193b067cbab2e4415900),601218,吉鑫科技
ObjectId(5d84193b067cbab2e4415901),601216,君正集团
ObjectId(5d84193b067cbab2e4415902),601212,白银有色
ObjectId(5d84193b067cbab2e4415903),601211,国泰君安
ObjectId(5d84193b067cbab2e4415904),601208,东材科技
ObjectId(5d84193b067cbab2e4415905),601200,上海环境
ObjectId(5d84193b067cbab2e4415906),601199,江南水务
ObjectId(5d84193b067cbab2e4415907),601198,东兴证券
ObjectId(5d84193b067cbab2e4415908),601188,龙江交通
ObjectId(5d84193b067cbab2e4415909),601186,中国铁建
ObjectId(5d84193b067cbab2e441590a),601179,中国西电
ObjectId(5d84193b067cbab2e441590b),601177,杭齿前进
ObjectId(5d84193b067cbab2e441590c),601163,三角轮胎
ObjectId(5d84193b067cbab2e441590d),601169,北京银行
ObjectId(5d84193b067cbab2e441590e),601162,天风证券
ObjectId(5d84193b067cbab2e441590f),601168,西部矿业
ObjectId(5d84193b067cbab2e4415910),601166,兴业银行
ObjectId(5d84193b067cbab2e4415911),601158,重庆水务
ObjectId(5d84193b067cbab2e4415912),601155,新城控股
ObjectId(5d84193b067cbab2e4415913),601139,深圳燃气
ObjectId(5d84193b067cbab2e4415914),601138,工业富联
ObjectId(5d84193b067cbab2e4415915),601137,XD博威合
ObjectId(5d84193b067cbab2e4415916),601128,常熟银行
ObjectId(5d84193b067cbab2e4415917),601126,四方股份
ObjectId(5d84193b067cbab2e4415918),601127,小康股份
ObjectId(5d84193b067cbab2e4415919),601118,海南橡胶
ObjectId(5d84193b067cbab2e441591a),601117,中国化学
ObjectId(5d84193b067cbab2e441591b),601113,华鼎股份
ObjectId(5d84193b067cbab2e441591c),601116,三江购物
ObjectId(5d84193b067cbab2e441591d),601111,中国国航
ObjectId(5d84193b067cbab2e441591e),601108,财通证券
ObjectId(5d84193b067cbab2e441591f),601107,四川成渝
ObjectId(5d84193b067cbab2e4415920),601106,中国一重
ObjectId(5d84193b067cbab2e4415921),601101,昊华能源
ObjectId(5d84193b067cbab2e4415922),601100,恒立液压
ObjectId(5d84193b067cbab2e4415923),601099,太平洋
ObjectId(5d84193b067cbab2e4415924),601098,中南传媒
ObjectId(5d84193b067cbab2e4415925),601088,中国神华
ObjectId(5d84193b067cbab2e4415926),601086,国芳集团
ObjectId(5d84193b067cbab2e4415927),601069,西部黄金
ObjectId(5d84193b067cbab2e4415928),601068,中铝国际
ObjectId(5d84193b067cbab2e4415929),601066,中信建投
ObjectId(5d84193b067cbab2e441592a),601058,赛轮轮胎
ObjectId(5d84193b067cbab2e441592b),601038,一拖股份
ObjectId(5d84193b067cbab2e441592c),601028,玉龙股份
ObjectId(5d84193b067cbab2e441592d),601020,XD华钰矿
ObjectId(5d84193b067cbab2e441592e),601021,春秋航空
ObjectId(5d84193b067cbab2e441592f),601018,宁波港
ObjectId(5d84193b067cbab2e4415930),601019,山东出版
ObjectId(5d84193b067cbab2e4415931),601016,节能风电
ObjectId(5d84193b067cbab2e4415932),601015,陕西黑猫
ObjectId(5d84193b067cbab2e4415933),601012,隆基股份
ObjectId(5d84193b067cbab2e4415934),601011,宝泰隆
ObjectId(5d84193b067cbab2e4415935),601010,XD文峰股
ObjectId(5d84193b067cbab2e4415936),601009,南京银行
ObjectId(5d84193b067cbab2e4415937),601008,连云港
ObjectId(5d84193b067cbab2e4415938),601007,金陵饭店
ObjectId(5d84193b067cbab2e4415939),601006,大秦铁路
ObjectId(5d84193b067cbab2e441593a),601005,重庆钢铁
ObjectId(5d84193b067cbab2e441593b),601002,晋亿实业
ObjectId(5d84193b067cbab2e441593c),601003,XD柳钢股
ObjectId(5d84193b067cbab2e441593d),601001,大同煤业
ObjectId(5d84193b067cbab2e441593e),601000,唐山港
ObjectId(5d84193b067cbab2e441593f),600999,招商证券
ObjectId(5d84193b067cbab2e4415940),600998,九州通
ObjectId(5d84193b067cbab2e4415941),600997,开滦股份
ObjectId(5d84193b067cbab2e4415942),600993,马应龙
ObjectId(5d84193b067cbab2e4415943),600995,文山电力
ObjectId(5d84193b067cbab2e4415944),600996,贵广网络
ObjectId(5d84193b067cbab2e4415945),600992,贵绳股份
ObjectId(5d84193b067cbab2e4415946),600990,四创电子
ObjectId(5d84193b067cbab2e4415947),600989,宝丰能源
ObjectId(5d84193b067cbab2e4415948),600988,赤峰黄金
ObjectId(5d84193b067cbab2e4415949),600987,航民股份
ObjectId(5d84193b067cbab2e441594a),600986,科达股份
ObjectId(5d84193b067cbab2e441594b),600985,淮北矿业
ObjectId(5d84193b067cbab2e441594c),600983,惠而浦
ObjectId(5d84193b067cbab2e441594d),600984,建设机械
ObjectId(5d84193b067cbab2e441594e),600982,宁波热电
ObjectId(5d84193b067cbab2e441594f),600981,汇鸿集团
ObjectId(5d84193b067cbab2e4415950),600980,北矿科技
ObjectId(5d84193b067cbab2e4415951),600979,广安爱众
ObjectId(5d84193b067cbab2e4415952),600978,宜华生活
ObjectId(5d84193b067cbab2e4415953),600977,中国电影
ObjectId(5d84193b067cbab2e4415954),600976,健民集团
ObjectId(5d84193b067cbab2e4415955),600975,新五丰
ObjectId(5d84193b067cbab2e4415956),600973,宝胜股份
ObjectId(5d84193b067cbab2e4415957),600971,恒源煤电
ObjectId(5d84193b067cbab2e4415958),600970,中材国际
ObjectId(5d84193b067cbab2e4415959),600969,郴电国际
ObjectId(5d84193b067cbab2e441595a),600966,博汇纸业
ObjectId(5d84193b067cbab2e441595b),600967,内蒙一机
ObjectId(5d84193b067cbab2e441595c),600965,福成股份
ObjectId(5d84193b067cbab2e441595d),600963,岳阳林纸
ObjectId(5d84193b067cbab2e441595e),600962,国投中鲁
ObjectId(5d84193b067cbab2e441595f),600961,株冶集团
ObjectId(5d84193b067cbab2e4415960),600960,渤海汽车
ObjectId(5d84193b067cbab2e4415961),600959,江苏有线
ObjectId(5d84193b067cbab2e4415962),600958,东方证券
ObjectId(5d84193b067cbab2e4415963),600939,重庆建工
ObjectId(5d84193b067cbab2e4415964),600936,广西广电
ObjectId(5d84193b067cbab2e4415965),600933,爱柯迪
ObjectId(5d84193b067cbab2e4415966),600929,湖南盐业
ObjectId(5d84193b067cbab2e4415967),600928,西安银行
ObjectId(5d84193b067cbab2e4415968),600926,杭州银行
ObjectId(5d84193b067cbab2e4415969),600919,江苏银行
ObjectId(5d84193b067cbab2e441596a),600917,重庆燃气
ObjectId(5d84193b067cbab2e441596b),600909,华安证券
ObjectId(5d84193b067cbab2e441596c),600908,无锡银行
ObjectId(5d84193b067cbab2e441596d),600901,江苏租赁
ObjectId(5d84193b067cbab2e441596e),600903,贵州燃气
ObjectId(5d84193b067cbab2e441596f),600900,长江电力
ObjectId(5d84193b067cbab2e4415970),600898,国美通讯
ObjectId(5d84193b067cbab2e4415971),600897,厦门空港
ObjectId(5d84193b067cbab2e4415972),600896,览海投资
ObjectId(5d84193b067cbab2e4415973),600895,张江高科
ObjectId(5d84193b067cbab2e4415974),600894,广日股份
ObjectId(5d84193b067cbab2e4415975),600892,大晟文化
ObjectId(5d84193b067cbab2e4415976),600893,航发动力
ObjectId(5d84193b067cbab2e4415977),600891,*ST秋林
ObjectId(5d84193b067cbab2e4415978),600890,中房股份
ObjectId(5d84193b067cbab2e4415979),600889,南京化纤
ObjectId(5d84193b067cbab2e441597a),600888,新疆众和
ObjectId(5d84193b067cbab2e441597b),600887,伊利股份
ObjectId(5d84193b067cbab2e441597c),600886,国投电力
ObjectId(5d84193b067cbab2e441597d),600885,宏发股份
ObjectId(5d84193b067cbab2e441597e),600884,杉杉股份
ObjectId(5d84193b067cbab2e441597f),600883,博闻科技
ObjectId(5d84193b067cbab2e4415980),600881,亚泰集团
ObjectId(5d84193b067cbab2e4415981),600882,妙可蓝多
ObjectId(5d84193b067cbab2e4415982),600880,博瑞传播
ObjectId(5d84193b067cbab2e4415983),600879,航天电子
ObjectId(5d84193b067cbab2e4415984),600877,*ST嘉陵
ObjectId(5d84193b067cbab2e4415985),600876,洛阳玻璃
ObjectId(5d84193b067cbab2e4415986),600875,东方电气
ObjectId(5d84193b067cbab2e4415987),600874,创业环保
ObjectId(5d84193b067cbab2e4415988),600873,梅花生物
ObjectId(5d84193b067cbab2e4415989),600872,中炬高新
ObjectId(5d84193b067cbab2e441598a),600871,石化油服
ObjectId(5d84193b067cbab2e441598b),600870,ST厦华
ObjectId(5d84193b067cbab2e441598c),600869,智慧能源
ObjectId(5d84193b067cbab2e441598d),600868,梅雁吉祥
ObjectId(5d84193b067cbab2e441598e),600867,通化东宝
ObjectId(5d84193b067cbab2e441598f),600866,星湖科技
ObjectId(5d84193b067cbab2e4415990),600865,百大集团
ObjectId(5d84193b067cbab2e4415991),600863,内蒙华电
ObjectId(5d84193b067cbab2e4415992),600864,哈投股份
ObjectId(5d84193b067cbab2e4415993),600861,北京城乡
ObjectId(5d84193b067cbab2e4415994),600862,中航高科
ObjectId(5d84193b067cbab2e4415995),600860,京城股份
ObjectId(5d84193b067cbab2e4415996),600859,王府井
ObjectId(5d84193b067cbab2e4415997),600858,银座股份
ObjectId(5d84193b067cbab2e4415998),600857,宁波中百
ObjectId(5d84193b067cbab2e4415999),600856,中天能源
ObjectId(5d84193b067cbab2e441599a),600855,航天长峰
ObjectId(5d84193b067cbab2e441599b),600854,春兰股份
ObjectId(5d84193b067cbab2e441599c),600853,龙建股份
ObjectId(5d84193b067cbab2e441599d),600851,海欣股份
ObjectId(5d84193b067cbab2e441599e),600850,华东电脑
ObjectId(5d84193b067cbab2e441599f),600848,上海临港
ObjectId(5d84193b067cbab2e44159a0),600847,万里股份
ObjectId(5d84193b067cbab2e44159a1),600845,宝信软件
ObjectId(5d84193b067cbab2e44159a2),600846,同济科技
ObjectId(5d84193b067cbab2e44159a3),600844,丹化科技
ObjectId(5d84193b067cbab2e44159a4),600843,上工申贝
ObjectId(5d84193b067cbab2e44159a5),600839,四川长虹
ObjectId(5d84193b067cbab2e44159a6),600841,上柴股份
ObjectId(5d84193b067cbab2e44159a7),600838,上海九百
ObjectId(5d84193b067cbab2e44159a8),600837,海通证券
ObjectId(5d84193b067cbab2e44159a9),600836,界龙实业
ObjectId(5d84193b067cbab2e44159aa),600835,上海机电
ObjectId(5d84193b067cbab2e44159ab),600834,申通地铁
ObjectId(5d84193b067cbab2e44159ac),600833,第一医药
ObjectId(5d84193b067cbab2e44159ad),600831,广电网络
ObjectId(5d84193b067cbab2e44159ae),600830,香溢融通
ObjectId(5d84193b067cbab2e44159af),600829,人民同泰
ObjectId(5d84193b067cbab2e44159b0),600828,茂业商业
ObjectId(5d84193b067cbab2e44159b1),600827,百联股份
ObjectId(5d84193b067cbab2e44159b2),600826,兰生股份
ObjectId(5d84193b067cbab2e44159b3),600825,新华传媒
ObjectId(5d84193b067cbab2e44159b4),600824,益民集团
ObjectId(5d84193b067cbab2e44159b5),600823,世茂股份
ObjectId(5d84193b067cbab2e44159b6),600822,上海物贸
ObjectId(5d84193b067cbab2e44159b7),600821,津劝业
ObjectId(5d84193b067cbab2e44159b8),600820,隧道股份
ObjectId(5d84193b067cbab2e44159b9),600819,耀皮玻璃
ObjectId(5d84193b067cbab2e44159ba),600818,中路股份
ObjectId(5d84193b067cbab2e44159bb),600816,安信信托
ObjectId(5d84193b067cbab2e44159bc),600817,ST宏盛
ObjectId(5d84193b067cbab2e44159bd),600815,*ST厦工
ObjectId(5d84193b067cbab2e44159be),600814,杭州解百
ObjectId(5d84193b067cbab2e44159bf),600812,华北制药
ObjectId(5d84193b067cbab2e44159c0),600811,东方集团
ObjectId(5d84193b067cbab2e44159c1),600810,神马股份
ObjectId(5d84193b067cbab2e44159c2),600809,山西汾酒
ObjectId(5d84193b067cbab2e44159c3),600808,马钢股份
ObjectId(5d84193b067cbab2e44159c4),600807,ST天业
ObjectId(5d84193b067cbab2e44159c5),600805,悦达投资
ObjectId(5d84193b067cbab2e44159c6),600804,鹏博士
ObjectId(5d84193b067cbab2e44159c7),600803,新奥股份
ObjectId(5d84193b067cbab2e44159c8),600801,华新水泥
ObjectId(5d84193b067cbab2e44159c9),600802,福建水泥
ObjectId(5d84193b067cbab2e44159ca),600800,天津磁卡
ObjectId(5d84193b067cbab2e44159cb),600798,宁波海运
ObjectId(5d84193b067cbab2e44159cc),600797,浙大网新
ObjectId(5d84193b067cbab2e44159cd),600796,钱江生化
ObjectId(5d84193b067cbab2e44159ce),600795,国电电力
ObjectId(5d84193b067cbab2e44159cf),600794,保税科技
ObjectId(5d84193b067cbab2e44159d0),600793,宜宾纸业
ObjectId(5d84193b067cbab2e44159d1),600792,云煤能源
ObjectId(5d84193b067cbab2e44159d2),600791,京能置业
ObjectId(5d84193b067cbab2e44159d3),600790,轻纺城
ObjectId(5d84193b067cbab2e44159d4),600789,鲁抗医药
ObjectId(5d84193b067cbab2e44159d5),600784,鲁银投资
ObjectId(5d84193b067cbab2e44159d6),600785,新华百货
ObjectId(5d84193b067cbab2e44159d7),600787,中储股份
ObjectId(5d84193b067cbab2e44159d8),600783,鲁信创投
ObjectId(5d84193b067cbab2e44159d9),600782,新钢股份
ObjectId(5d84193b067cbab2e44159da),600781,辅仁药业
ObjectId(5d84193b067cbab2e44159db),600780,通宝能源
ObjectId(5d84193b067cbab2e44159dc),600779,水井坊
ObjectId(5d84193b067cbab2e44159dd),600778,友好集团
ObjectId(5d84193b067cbab2e44159de),600775,南京熊猫
ObjectId(5d84193b067cbab2e44159df),600777,新潮能源
ObjectId(5d84193b067cbab2e44159e0),600776,东方通信
ObjectId(5d84193b067cbab2e44159e1),600773,西藏城投
ObjectId(5d84193b067cbab2e44159e2),600774,汉商集团
ObjectId(5d84193b067cbab2e44159e3),600771,XR广誉远
ObjectId(5d84193b067cbab2e44159e4),600770,综艺股份
ObjectId(5d84193b067cbab2e44159e5),600769,祥龙电业
ObjectId(5d84193b067cbab2e44159e6),600768,宁波富邦
ObjectId(5d84193b067cbab2e44159e7),600767,ST运盛
ObjectId(5d84193b067cbab2e44159e8),600766,园城黄金
